b'20141009,Indian shares snap 3-day losing streak ,MUMBAI  Oct 9 Indian shares rose 1.5 percent on Thursday  snapping a three-day losing streak  as hopes the Federal Reserve would not rush into raising U.S. interest rates boosted heavyweight banks and blue chips such as Bharat Heavy Electricals Ltd.,topStory'
b"20141003,Former Infosys employee files new lawsuit seeking damages ,MUMBAI A former Infosys Ltd   employee responsible for starting a U.S. investigation into the Indian information technology company's visa practices has filed another lawsuit  demanding damages for alleged wrongful termination.,topStory"
b"20141003,UPDATE 1-Former Infosys employee files new lawsuit seeking damages ,MUMBAI  Oct 3 A former Infosys Ltd   employee responsible for starting a U.S. investigation into the Indian information technology company's visa practices has filed another lawsuit  demanding damages for alleged wrongful termination.,normal"
b'20140925,INDIA PRESS-Infosys to double investment in core banking product Finacle - Economic Times ,Note: Reuters has not verified this story and does not vouch for its accuracy.   (Compiled by Aby Jose Koilparambil in Bangalore),topStory'
b"20140923,Hemorrhaging talent  Infosys' new CEO allows staff to use Twitter  Facebook ,MUMBAI Infosys Ltd's new CEO has come up with a novel approach to reviving the financial fortunes of India's trailblazing outsourcing firm: use Facebook at work  tweet  but get the job done.,topStory"
b"20140923,Haemorrhaging talent  Infosys' new CEO allows staff to use Twitter  Facebook ,MUMBAI  Sept 24 Infosys Ltd's new CEO has come up with a novel approach to reviving the financial fortunes of India's trailblazing outsourcing firm: use Facebook at work  tweet  but get the job done.,normal"
b'20140923,INDIA PRESS-Infosys vice-presidents get salary hikes of 40 to 50 million rupees- Times of India ,Note: Reuters has not verified this story and does not vouch for its accuracy.   (Compiled by Aditya Kondalamahanty in Bangalore),normal'
b"20140918,Infosys partners with China's Huawei for cloud-based services ,Infosys Ltd   India's second-biggest IT services provider  said it had signed a partnership agreement with Huawei Technologies Co Ltd [HWT.UL] to offer enterprise customers cloud computing services.,topStory"
b"20140918,UPDATE 1-Infosys partners with China's Huawei for cloud-based services ,(Adds details of expanded partnerships with Microsoft  Hitachi unit),normal"
b"20140918,CORRECTED-Infosys partners with China's Huawei for cloud-based projects ,(Corrects headline to say it is a partnership  not deal. Removes reference to deal in second paragraph),normal"
b'20140918,INDIA PRESS-Infosys CEO likely to outline SMAC plan with Q2 results - Economic Times ,Note: Reuters has not verified this story and does not vouch for its accuracy.   (Compiled by Derek Francis in Bangalore),normal'
b'20140910,INDIA PRESS-Wipro  Infosys bet on Internet of Things to revive telecom business - Economic Times ,Note: Reuters has not verified this story and does not vouch for its accuracy.   (Compiled by Derek Francis in Bangalore),topStory'
b'20140902,INDIA PRESS-Infosys to unveil growth plan by mid-Oct: Vishal Sikka - Economic Times ,Note: Reuters has not verified this story and does not vouch for its accuracy.   (Compiled by Derek Francis in Bangalore),topStory'
b"20140901,INDIA PRESS-Infosys  Wipro look for stake in startups  raise investment bankers' hopes - Economic Times ,Note: Reuters has not verified this story and does not vouch for its accuracy.   (Compiled by Derek Francis in Bangalore),topStory"
b"20140806,Former Infosys officers call for $1.8 billion buyback ,Aug 6 Concerns over the pace of change at India's second-biggest software services company have spurred three former officers of Infosys Ltd to seek 112 billion Indian rupees (1.83 billion US dollars) in the form of a buyback for all shareholders.,topStory"
b"20140801,Infosys' new CEO says to improve business with new growth avenues ,Aug 1 India's Infosys Ltd will improve its business by looking for new growth avenues and will return to historical performance levels in two years  top executives said on Friday.,topStory"
b'20140722,INDIA PRESS-Infosys to strengthen sales teams in US  Europe -Business Standard ,Note: Reuters has not verified this story and does not vouch for its accuracy.   (Compiled by Aby Jose Koilparambil in Bangalore),topStory'
b"20140717,UPDATE 2-India's TCS looks to digital technology to boost growth ,* Q1 net profit at 50.58 bln rupees vs 48.86 bln estimates,topStory"
b"20140711,Infosys seeks revival with more tech investments  staff ,BANGALORE India's second largest IT services provider Infosys Ltd said on Friday it would boost investment in cloud computing  smartphone apps and other new technologies to win more high-margin outsourcing contracts.,topStory"
b'20140711,UPDATE 2-Infosys seeks revival with more tech investments  staff ,* Q1 net profit at 28.86 bln rupees vs 26.72 bln estimates,normal'
b"20140711,Infosys Q1 profit up 21.6 pct  beats estimates ,BANGALORE  July 11 Infosys Ltd  India's second-largest software services exporter  posted a 21.6 percent increase in quarterly net profit  beating estimates  as it won new outsourcing contracts from overseas clients.,normal"
b'20140707,Indian shares climb to record closing highs; BSE index above 26 000 ,* Indexes hit record highs; NSE hits life high for third straight session,topStory'
b"20140627,Amazon and Indian investment firm to help small businesses get online ,Amazon.com Inc's Asia unit will provide back-end support in a venture with an Indian private investment firm formed by Infosys Ltd co-founder N.R. Narayana Murthy that aims to help get Indian companies online.,topStory"
b"20140627,UPDATE 2-Amazon and Indian investment firm to help small businesses get online ,June 27 Amazon.com Inc's Asia unit will provide back-end support in a venture with an Indian private investment firm formed by Infosys Ltd co-founder N.R. Narayana Murthy that aims to help get Indian companies online.,normal"
b"20140627,Amazon  Indian investment firm to help small businesses get online ,Amazon.com's  Asia unit will provide back-end support in a venture with an Indian private investment firm formed by Infosys Ltd  co-founder N.R. Narayana Murthy that aims to help get Indian companies online.,normal"
b"20140626,Infosys co-founder Murthy plans India JV with Amazon: paper ,Infosys Ltd  co-founder N.R. Narayana Murthy is close to entering into an e-commerce joint venture in India with Amazon.com Inc  through his investment firm  Catamaran Ventures  India's Economic Times reported.,topStory"
b"20140626,Infosys co-founder Murthy plans India JV with Amazon - paper ,June 26 Infosys Ltd co-founder N.R. Narayana Murthy is close to entering into an e-commerce joint venture in India with Amazon.com Inc through his investment firm  Catamaran Ventures  India's Economic Times reported.,normal"
b"20140614,Infosys founder plays down top management exits; focuses on innovation ,BANGALORE Infosys has enough senior managers to run the business even if more executives leave India's second-largest IT services exporter  its founder said on Saturday  after a spate of staff exits triggered concerns about a leadership vacuum.,topStory"
b"20140614,Infosys founder plays down top management exits; focuses on innovation ,BANGALORE  June 14 Infosys has enough senior managers to run the business even if more executives leave India's second-largest IT services exporter  its founder said on Saturday  after a spate of staff exits triggered concerns about a leadership vacuum.,normal"
b"20140613,New CEO Sikka to revive India's Infosys with tech  boardroom savvy ,MUMBAI Vishal Sikka is equally comfortable designing cutting-edge software as he is negotiating in the boardroom  skills the new chief executive of Infosys Ltd will need to turn around a company that was once the poster child of India's $108 billion IT services industry.,topStory"
b"20140613,NEWSMAKER-New CEO Sikka to revive India's Infosys with tech  boardroom savvy ,MUMBAI  June 13 Vishal Sikka is equally comfortable designing cutting-edge software as he is negotiating in the boardroom  skills the new chief executive of Infosys Ltd  will need to turn around a company that was once the poster child of India's $108 billion IT services industry.,normal"
b"20140612,Infosys names first external CEO in turnaround bid ,MUMBAI Infosys Ltd  India's second-largest IT services exporter  has for the first time picked an outsider as chief executive officer  as it seeks to boost sales of high-margin services like cloud computing and stem a staff exodus.,topStory"
b"20140612,UPDATE 3-Infosys names first external CEO in turnaround bid ,* At least 11 senior execs left Infosys since Murthy's return in June,normal"
b"20140612,Infosys names former SAP executive Sikka as chief executive ,MUMBAI  June 12 Infosys Ltd  India's second-largest IT services exporter  on Thursday named former SAP AG executive board member Vishal Sikka as Chief Executive Officer  the first time the company has not chosen one of its founders for the role.,normal"
b'20140611,New tech  venture capital feed "gold-rush" among India\'s IT start-ups ,MUMBAI  June 12 In India\'s IT services outsourcing sector  local start-ups  often backed by U.S. venture capital funds  are nipping at the heels of industry heavyweights such as Tata Consultancy Services Ltd and Infosys Ltd.,topStory'
b'20140611,Indian shares snap 4-day rally on profit-taking; Infosys gains ,MUMBAI  June 11 Indian shares snapped a four-day winning streak after hitting all-time highs for the fourth session on Wednesday as investors booked profits in recent outperformers such as infrastructure and capital goods stocks.,normal'
b'20140605,Infosys loses another top executive ,June 5 The list of top executives quitting Infosys Ltd grew longer with the exit of Prasad Thrikutam on Thursday.,topStory'
b"20140529,India's NSE posts biggest fall in nearly 4 months; Infosys slumps ,* Markets to take a breather ahead of RBI policy review-analyst,topStory"
b"20140529,Infosys running out of time to name new CEO as president quits ,MUMBAI India's second largest IT services exporter Infosys Ltd is under pressure to bring in a new chief executive soon to check an exodus of junior staff and reassure investors after a slew of departures at the top.,normal"
b"20140529,Infosys running out of time to name new CEO as president quits ,MUMBAI  May 29 India's second largest IT services exporter Infosys Ltd is under pressure to bring in a new chief executive soon to check an exodus of junior staff and reassure investors after a slew of departures at the top.,normal"
b"20140528,India's Infosys says board member Srinivas resigns ,Infosys Ltd president and board member B.G. Srinivas   seen by some investors as a candidate to take over as CEO  has resigned  becoming the latest senior manager to leave India's second-largest software services exporter.,topStory"
b"20140528,India's Infosys says board member Srinivas resigns ,Infosys Ltd president and board member B.G. Srinivas has resigned  the company said on Wednesday  the latest in a series of senior management exits at India's second-largest software services exporter.,normal"
b"20140528,India's Infosys says board member Srinivas resigns ,Infosys Ltd president and board member B.G. Srinivas has resigned  the company said on Wednesday  the latest in a series of senior management exits at India's second-largest software services exporter.,normal"
b"20140528,India's Infosys says board member Srinivas resigns ,May 28 Infosys Ltd president and board member B.G. Srinivas has resigned  the company said on Wednesday  the latest in a series of senior management exits at India's second-largest software services exporter.,normal"
b'20140511,RPT-Leaving the dream: Infosys battles worker exodus ,(Repeats article published on Sunday. No changes to text.),topStory'
b"20140511,Leaving the dream: Infosys battles worker exodus ,MUMBAI  May 11 Infosys Ltd  once a bellwether for India's $100 billion-plus IT outsourcing industry  is losing its cachet as the employer of choice for a generation of young IT workers  with staff leaving at an unprecedented pace as the Bangalore-based company struggles to regain ground lost to rivals.,normal"
b"20140416,UPDATE 1-India's Tata Consultancy sees stronger sales growth this year ,* Expects sales growth in year just started to be better than last,topStory"
b"20140415,Infosys says staff exodus a worry after fourth quarter profits beat estimates ,BANGALORE/MUMBAI Staff left India's second largest IT services exporter Infosys Ltd at an unprecedented pace in the last quarter  worrying its management and raising investors' concerns about its ability to win lucrative contracts even as it posted a higher-than-expected net profit for the period.,topStory"
b'20140415,CORRECTED-UPDATE 2-Infosys says staff exodus a worry after Q4 profits beat estimates ,(Corrects 5th paragraph to say attrition rate annualised at 18.7 percent),normal'
b"20140415,RPT-Infosys Q4 net profit up 25 pct  beats forecasts ,BANGALORE  April 15 Infosys Ltd  India's second largest IT services exporter  reported a 25 percent increase in quarterly net profit  beating estimates  as it added new clients including Chinese-owned Swedish automaker Volvo Car Corp.,normal"
b"20140415,Infosys Q4 net profit up 25 pct  beats forecasts ,BANGALORE  April 15 Infosys Ltd  India's second largest IT services exporter  reported a 25 percent increase in quarterly net profit  beating estimates  as it added new clients including Chinese-owned Swedish automaker Volvo Car Corp.,normal"
b"20140411,Staff exodus to weigh on Infosys turnaround efforts ,MUMBAI An exodus of senior executives and staff at India's second largest IT outsourcing firm  Infosys Ltd  could hamper efforts to win lucrative contracts in the United States and Europe  and weigh on its profit growth outlook for this year.,topStory"
b'20140411,CORRECTED-Staff exodus to weigh on Infosys turnaround efforts ,* Infosys seen posting 18 pct growth in Q4 net profit  lagging rivals,normal'
b"20140320,India's Infosys says another senior executive leaving ,NEW DELHI  March 20 A top executive at India's Infosys Ltd will leave the company next month  the No. 2 software exporter by revenue said on Thursday  adding to a spate of senior-level departures since co-founder Narayana Murthy returned to run the company.,topStory"
b"20140317,India's Infosys wins application development contract from Volvo ,MUMBAI  March 17 Infosys  India's second-biggest IT outsourcer by revenue  said on Monday it has won a multi-year contract from Volvo Cars to provide application development services for its global operations.,topStory"
b"20140313,UPDATE 1-India's Infosys shares slump as revenue growth likely at bottom end of range ,* Chairman says revenue growth nearer 11.5 pct than 12 pct,topStory"
b"20140313,India's Infosys shares slump on revenue outlook worries ,MUMBAI Shares in India's Infosys Ltd fell as much as 9 percent on concerns about the revenue outlook after Barclays cited the software service exporter's chief executive SD Shibulal as saying the company was facing challenges in some customer segments.,normal"
b'20140120,INDIA PRESS-Non-performing units of Infosys under scrutiny - Mint ,Note: Reuters has not verified this story and does not vouch for its accuracy.   (Compiled by Abhiram Nandakumar in Bangalore),topStory'
b"20140116,UPDATE 1-India's TCS sees stronger growth in next fiscal on higher demand ,* Q3 net profit at 53.14 bln rupees versus 51.3 bln estimates,normal"
b"20140110,Indian tech billionaire Nilekani plans to run for election ,NEW DELHI Nandan Nilekani  the technology entrepreneur and co-founder of Infosys who was tapped by India's government to run an ambitious identity-recognition program  said he wants to contest elections on a ticket for the ruling Congress party.,topStory"
b"20140110,Infosys lifts outlook on improving outsourcing demand ,MYSORE  India India's Infosys Ltd is chasing more big-ticket contracts from Europe and the United States this year and keeping a lid on costs as the outsourcing services giant powers ahead with a turnaround to regain market share.,normal"
b'20140110,UPDATE 2-Infosys lifts outlook on improving outsourcing demand ,* Q3 net profit 28.75 bln rupees vs estimate 27.15 bln rupees,normal'
b"20140110,Infosys Q3 profit rises 21 pct  beats estimates ,MYSORE  India  Jan 10 Infosys Ltd  India's second-largest software services exporter  posted a 21 percent rise in quarterly net profit  beating estimates  as stronger economic growth in Europe and the United States revived demand for outsourcing services.,normal"
b"20140107,Indian shares mark weakest start since 2011; IT stocks hit ,MUMBAI Indian shares fell for a fifth consecutive session on Tuesday to mark their weakest start to a year since 2011  as technology stocks  including Infosys Ltd  dropped on caution ahead of the software exporter's quarterly results on Friday.,topStory"
b'20140106,INDIA PRESS-Infosys 3.0 to be separate subsidiary-Economic Times ,Note: Reuters has not verified this story and does not vouch for its accuracy.   (Compiled by Abhiram Nandakumar in Bangalore),topStory'
b"20131220,Top executive at India's Infosys resigns ,MUMBAI  Dec 20 A top executive at Indian IT services group Infosys who was seen as a candidate to become the next chief executive  has resigned  the latest such departure since co-founder Narayana Murthy returned as executive chairman.,topStory"
b"20131118,BRIEF-Infosys' head of utilities and resources  North America  resigns ,Nov 18 Infosys Ltd :  * Says Stephen R Pratt head of utilities and resources  North America  has,topStory"
b"20131108,India's Infosys to pay $34 million in U.S. visa case ,BANGALORE/WASHINGTON Tech services giant Infosys Ltd  agreed on Wednesday to pay $34 million to end a U.S. investigation related to the widespread practice by Indian firms of flying workers to client sites in the United States on temporary visas.,topStory"
b"20131108,CORRECTED-UPDATE 2-India's Infosys to pay $34 million in U.S. visa case ,(Corrects the location of Everest Group consultant in 15th paragraph as Gurgaon  not Mumbai),normal"
b"20131029,Infosys in process of resolving U.S. visa investigation ,BANGALORE Indian IT firm Infosys Ltd  said on Tuesday it was in the process of reaching a settlement with the U.S. government over the company's alleged misuse of temporary business visas.,topStory"
b"20131029,UPDATE 1-Infosys in process of resolving U.S. visa investigation ,BANGALORE  Oct 29 Indian IT firm Infosys Ltd  said on Tuesday it was in the process of reaching a settlement with the U.S. government over the company's alleged misuse of temporary business visas.,normal"
b"20131029,Infosys says in process of resolving U.S. visa investigation ,BANGALORE Indian IT firm Infosys Ltd  said on Tuesday it was in the process of reaching a settlement with the U.S. government over the company's alleged misuse of temporary business visas.,normal"
b"20131029,Infosys says in process of resolving U.S. visa investigation ,BANGALORE  Oct 29 Indian IT firm Infosys Ltd  said on Tuesday it was in the process of reaching a settlement with the U.S. government over the company's alleged misuse of temporary business visas.,normal"
b'20131029,INDIA PRESS-Infosys said to reach settlement with U.S. on visa probe - Bloomberg ,Note: Reuters has not verified this story and does not vouch for its accuracy.,normal'
b'20131021,INDIA PRESS-Infosys to reward star performers with bonuses before year end - Economic Times ,Note: Reuters has not verified these stories and does not vouch for their accuracy.,topStory'
b'20131018,INDIA PRESS-Infosys to hire over 8 000 in Pune in six months-Times of India ,Note: Reuters has not verified these stories and does not vouch for their accuracy.,topStory'
b"20131011,UPDATE 2-Infosys' refocus on big-ticket contracts starts to pay off ,* Tightens FY revenue growth target to 9-10 pct from 6-10 pct,topStory"
b"20131011,Infosys profit lags on visa charge; revenue outlook improves ,BANGALORE Infosys   India's second-largest software services exporter  posted quarterly profit that missed analyst estimates on a charge related to visa use in the United States  but raised the lower end of its fiscal full-year revenue guidance.,normal"
b"20131011,Infosys September quarter profit misses analyst estimates; takes visa charge ,BANGALORE  Oct 11 Infosys  India's second-largest software services exporter  posted a quarterly profit which missed analyst estimates  and raised the lower end of its revenue guidance for the fiscal year ending in March.,normal"
b'20130911,IGate names ex-Infosys Americas head as CEO ,IT outsourcing company iGate Corp  named Ashok Vemuri as its chief executive  nearly four months after sacking its then CEO Phaneesh Murthy over an undisclosed relationship with a subordinate.,topStory'
b'20130911,IGate names ex-Infosys Americas head as CEO ,Sept 11 IT outsourcing company iGate Corp  named Ashok Vemuri as its chief executive  nearly four months after sacking its then CEO Phaneesh Murthy over an undisclosed relationship with a subordinate.,normal'
b"20130828,Infosys Americas head  seen as CEO contender  resigns ,BANGALORE Infosys Ltd's Americas head and global manufacturing chief  Ashok Vemuri  has resigned in the most high-profile exit since co-founder Narayana Murthy returned to the company to reverse two years of floundering growth.,topStory"
b'20130828,UPDATE 1-Infosys Americas head  seen as CEO contender  resigns ,* Company names Sanjay Jalona global head servicing manufacturing clients   (Adds investor comment  background),normal'
b"20130828,Infosys board member and Americas head Ashok Vemuri resigns ,BANGALORE  Aug 28 Infosys Ltd.  India's No. 2 software services provider  said Ashok Vemuri  a member of the company's board of directors and head of its operations in the Americas  has resigned.,normal"
b"20130806,Infosys rejects claims of hiring discrimination in U.S. ,BANGALORE Infosys Ltd  India's second-largest software services provider  rejected allegations by an American job applicant that she was not hired for a position in the United States because of her nationality.,topStory"
b'20130712,Infosys revives pursuit of outsourcing deals  retains revenue target ,BANGALORE Infosys Ltd hopes a return to aggressively chasing deals  even those with low margins  will help it regain lost market share but cut-throat competition and a possible change in U.S. visa rules may derail its plans.,topStory'
b'20130712,UPDATE 2-Infosys revives pursuit of outsourcing deals  retains revenue target ,BANGALORE  July 12 Infosys Ltd hopes a return to aggressively chasing deals  even those with low margins  will help it regain lost market share but cut-throat competition and a possible change in U.S. visa rules may derail its plans.,normal'
b"20130712,Infosys expects 300 bps hit to margins on wage increases - CFO ,July 12 Infosys Ltd  India's second-largest software services exporter  expects wage increases to hurt margins by 300 basis points in the next quarter  Rajiv Bansal  the company's chief financial officer  said on Friday.,normal"
b'20130712,Infosys sees pricing stable in current fiscal year-CFO ,BANGALORE  July 12 Infosys Ltd expects pricing to remain stable-to-marginally down in the current fiscal year ending March 2014  Chief Financial Officer Rajiv Bansal said on Friday.,normal'
b"20130712,Infosys Q1 net profit up 3.7 pct  meets estimates ,July 12 Infosys  India's second-largest software services exporter  posted a 3.7 percent year-on-year increase in its first-quarter net profit  matching estimates  after contract wins and foreign exchange gains boosted earnings.,normal"
b'20130711,RPT-Renewed U.S. demand to lift Infosys  India IT sector outlook ,* Strong U.S. IT demand expected in 2014  to boost Indian IT services sector,topStory'
b'20130710,Renewed U.S. demand to lift Infosys  India IT sector outlook ,* Strong U.S. IT demand expected in 2014  to boost Indian IT services sector,topStory'
b'20130710,Renewed U.S. demand to lift Infosys  India IT sector outlook ,* Strong U.S. IT demand expected in 2014  to boost Indian IT services sector,normal'
b'20130615,Infosys founder Narayana Murthy pledges turnaround within three years ,BANGALORE  June 15 Infosys  India\'s second-largest software services provider  will take the tough  painful decisions needed to return the company to a "desirable" state in 36 months  founder N.R. Narayana Murthy said on Saturday.,topStory'
b"20130614,Infosys: India's markets regulator seeks details on board meeting ,June 14 India's capital markets regulator has sought details from Infosys Ltd  India's No. 2 software services exporter  about a board meeting held on the day founder N.R. Narayana Murthy was re-appointed to an executive role in the company.,topStory"
b"20130613,Infosys  after founder's return  hikes pay across the board ,BANGALORE Infosys  India's second-largest software services provider  announced pay increases for all eligible staff  in its first concrete step made public after the return of founder Narayana Murthy to an executive role.,topStory"
b"20130613,Infosys  after founder's return  hikes pay across the board ,BANGALORE  June 13 Infosys  India's second-largest software services provider  announced pay increases for all eligible staff  in its first concrete step made public after the return of founder Narayana Murthy to an executive role.,normal"
b'20130612,INDIA PRESS-Infosys hires firm to shortlist CEO candidates - Economic Times ,Note: Reuters has not verified these stories and does not vouch for their accuracy.,topStory'
b"20130604,To revive Infosys  Murthy must revamp sales  culture ,BANGALORE Narayana Murthy's success in turning around Indian IT services firm Infosys hinges on his ability to revive its sales efforts and shake up the conservative culture he helped create.,topStory"
b"20130604,CORRECTED-To revive Infosys  Murthy must revamp sales  culture ,BANGALORE  June 4 Narayana Murthy's success in turning around Indian IT services firm Infosys hinges on his ability to revive its sales efforts and shake up the conservative culture he helped create.,normal"
b"20130601,Under pressure Infosys recalls Narayana Murthy as chairman ,MUMBAI/BANGALORE India's No. 2 IT services firm Infosys Ltd  grappling with disappointing results and loss of market share  has recalled founder and former chairman N.R. Narayana Murthy to act as executive chairman for five years.,topStory"
b"20130601,UPDATE 1-Under pressure Infosys recalls Narayana Murthy as chairman ,* Murthy's return doesn't change current CEO's tenure that ends mid-2015,normal"
b"20130520,Infosys to challenge latest tax demand of $105.3 million ,BANGALORE Infosys Ltd  India's No. 2 software services exporter  said on Monday it would challenge a 5.77 billion rupees ($105.3 million) income tax demand raised by Indian authorities earlier this month.,topStory"
b"20130520,Infosys to challenge latest tax demand of $105.3 mln ,BANGALORE  May 20 Infosys Ltd  India's No. 2 software services exporter  said on Monday it would challenge a 5.77 billion rupees ($105.3 million) income tax demand raised by Indian authorities earlier this month.,normal"
b'20130430,INDIA PRESS-TCS  Infosys in race for Rio Tinto software services contract - Mint ,Qatar Airways  Air Arabia may invest in India - Times of India,topStory'
b'20130425,RPT-Infosys openness backfires as missed guidance frustrates market ,(Repeats story with no changes to text)     By Harichandan Arakali  and Aradhana Aravindan     BANGALORE/MUMBAI  April 25 The openness that made Indian IT services outsourcer Infosys Ltd an investor darling has come back to haunt it.     For years  Infosys was an industry bellwether for not just giving revenue and earnings guidance but usually exceeding it  making it an outlier in a country where very few companies offer guidance and corporate transparency is often lacking.     But s,topStory'
b'20130424,Infosys openness backfires as missed guidance frustrates market ,BANGALORE/MUMBAI The openness that made Indian IT services outsourcer Infosys Ltd an investor darling has come back to haunt it.,topStory'
b'20130424,Infosys openness backfires as missed guidance frustrates market ,BANGALORE/MUMBAI  April 25 The openness that made Indian IT services outsourcer Infosys Ltd an investor darling has come back to haunt it.,normal'
b"20130418,India's TCS shares gain in pre-open trading on revenue outlook ,MUMBAI Shares in India's Tata Consultancy Services Ltd (TCS)  rose 2.15 percent in pre-open trade on Thursday after it painted a more bullish picture for future revenue growth than key rival Infosys .,topStory"
b"20130417,UPDATE 2-India's TCS seen outpacing sector after profit spurt ,* Operating margin falls to 26.5 pct from 27.7 pct year-ago,topStory"
b"20130415,India's Infosys shares slump to lowest since October in earnings aftermath ,MUMBAI India's Infosys Ltd fell as much as 4 percent on Monday to its lowest in more than six months  extending falls for a second day after issuing lower-than-expected revenue guidance on Friday.,topStory"
b'20130412,BRIEF-Infosys ADRs down 21.8 pct premarket after guidance ,NEW YORK  April 12 Infosys Ltd :  * U.S-traded shares down 21.8 percent premarket after guidance,topStory'
b"20130412,Infosys revenue forecast disappoints  shares dive ,BANGALORE Infosys Ltd forecast full-year sales growth that missed analyst expectations by a margin of up to 50 percent  dimming investor hopes that India's No.2 software services firm will soon start reaping the benefits of its strategic revamp.,normal"
b'20130412,CORRECTED-UPDATE 2-Infosys revenue forecast disappoints  shares dive ,* Sees FY14 dollar revenue up 6-10 pct  less than expected,normal'
b"20130412,Infosys current deal pipeline better than last year - CEO ,MUMBAI  April 12 The deal pipeline at Infosys Ltd  India's No. 2 IT services exporter  is marginally better than at the same time last year  its chief executive  S.D. Shibulal  said in response to questions from analysts.,normal"
b"20130412,Infosys says expects pricing  margins to be under pressure ,BANGALORE  April 12 Infosys Ltd  India's No. 2 IT services exporter  expects billing rates and margins to be under pressure in the short term  Rajiv Bansal  the company's chief financial officer said on Friday.,normal"
b'20130412,UPDATE 1-Infosys forecasts tepid revenue growth  shares dive ,* Q4 net profit 23.9 bln rupees vs consensus 23 bln rupees   (Adds forecast),normal'
b"20130412,Infosys sees fiscal 2014 revenue rising 6-10 percent ,April 12 Infosys Ltd  India's No. 2 IT services exporter  said on Friday it expects its dollar revenue in the current fiscal year that started April 1 to rise between 6 percent and 10 percent.,normal"
b"20130412,Infosys quarterly profit rises 3 pct  beats estimates marginally ,BANGALORE  April 12 Infosys Ltd  India's No. 2 IT services exporter  marginally beat analyst estimates with a 3.4 percent rise in quarterly profit as the company won orders from customers including German automaker BMW.,normal"
b"20130412,RPT-Focus on sales  not margins  drives Infosys turnaround ,BANGALORE  April 12 Indian software services firm Infosys Ltd's stepped-up sales push  including a willingness to sacrifice margins  is helping it win business and halt its loss of market share to industry leader Tata Consultancy Services.,normal"
b"20130411,Focus on sales  not margins  drives Infosys turnaround ,BANGALORE  April 12 Indian software services firm Infosys Ltd's stepped-up sales push  including a willingness to sacrifice margins  is helping it win business and halt its loss of market share to industry leader Tata Consultancy Services.,topStory"
b'20130410,Indian shares end 5-day losing streak; tech shares gain ,MUMBAI  April 10 Indian shares rebounded on Wednesday from a seven-month closing low to post their first gain in six sessions led by advances in technology shares such as Infosys ahead of their quarterly results and by rebounding blue chips such as Larsen & Toubro.     Infosys Ltd rose 1.4 percent  while Larsen & Toubro Ltd rose 1.9 percent.      The BSE index provisionally rose 0.93 percent  while the 50-share NSE index rose 0.97 percent. Both indexes rebounded from their lowest clo,topStory'
b'20130401,Indian shares gain on Infosys  L&T; Novartis India falls ,* BSE up 0.15 pct; NSE ends 0.4 pct higher     * Novartis loses landmark India patent case on Glivec     * Larsen and Toubro gets contract worth 56.89 bln rupees      By Manoj Dharra     MUMBAI  April 1 Indian shares edged higher in the first trading session  of a new fiscal year  as Infosys gained on optimism about its fourth-quarter earnings  while Larsen & Toubro gained after winning a $1 billion power plant order.     Although Monday marked the third consecutive session of gains ,topStory'
b'20130401,Indian shares gain on 1st day of new fiscal yr; Infosys  L&T; lead ,MUMBAI  April 1 Indian shares provisionally gained on Monday  the first trading session  of a new fiscal year  as Infosys gained on optimism about its fourth quarter earnings  while Larsen & Toubro gained after winning a $1 billion power plant order.      Infosys Ltd gained 1.7 percent ahead of its January-March results due on April 12. Larsen & Toubro Ltd  rose 2.2 percent after announcing winning a 56.89 billion rupees ($1.05 billion) order.     The BSE index provisionally gained 0,normal'
b'20130326,Analysis: The end of Indian IT staffing as we know it ,BANGALORE/MUMBAI India\'s IT outsourcers are promoting "mini CEOs" capable of running businesses on their own  while trimming down on the hordes of entry-level computer coders they normally hire as they try to squeeze more profits out of their staff.,topStory'
b'20130325,Analysis: The end of Indian IT staffing as we know it ,BANGALORE/MUMBAI India\'s IT outsourcers are promoting "mini CEOs" capable of running businesses on their own  while trimming down on the hordes of entry-level computer coders they normally hire as they try to squeeze more profits out of their staff.,topStory'
b'20130324,Analysis: The end of Indian IT staffing as we know it ,BANGALORE/MUMBAI India\'s IT outsourcers are promoting "mini CEOs" capable of running businesses on their own  while trimming down on the hordes of entry-level computer coders they normally hire as they try to squeeze more profits out of their staff.,topStory'
b"20130222,RPT-Ex-Infosys exec aims to shake up IT industry billing model ,(Repeats story with no chanes to text)     By Harichandan Arakali  and Sumeet Chatterjee     MUMBAI  Feb 22 A former Infosys Ltd  executive is challenging the IT outsourcing industry's billing model by charging for results instead of basing fees on the time and labour put in by the armies of staff working for India's big firms.     Outcomes-based billing  growing as a share of revenue across the industry and pursued most aggressively by iGate Corp  Chief Executive Phaneesh Murthy  is,topStory"
b"20130221,Ex-Infosys exec aims to shake up IT industry billing model ,MUMBAI  Feb 22 A former Infosys Ltd  executive is challenging the IT outsourcing industry's billing model by charging for results instead of basing fees on the time and labour put in by the armies of staff working for India's big firms.,topStory"
